"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"88949759";"3000   ";"10000";"A043056";"A008187";"GM0643";"2019SJ00";""
"88949779";"3000   ";"10000";"A043056";"A008187";"GM0946";"2019SJ00";"       0"
"88949799";"3000   ";"10000";"A043056";"A008187";"GM0266";"2019SJ00";""
"88949819";"3000   ";"10000";"A043056";"A008187";"GM0304";"2019SJ00";""
"88949839";"3000   ";"10000";"A043056";"A008187";"GM0412";"2019SJ00";""
"88949859";"3000   ";"10000";"A043056";"A008187";"GM0356";"2019SJ00";"       0"
"88949879";"3000   ";"10000";"A043056";"A008187";"GM0567";"2019SJ00";""
"88949899";"3000   ";"10000";"A043056";"A008187";"GM0569";"2019SJ00";"       0"
"88949919";"3000   ";"10000";"A043056";"A008187";"GM0571";"2019SJ00";""
"88949939";"3000   ";"10000";"A043056";"A008187";"GM0170";"2019SJ00";""
"88949959";"3000   ";"10000";"A043056";"A008187";"GM0104";"2019SJ00";""
"88949979";"3000   ";"10000";"A043056";"A008187";"GM0267";"2019SJ00";"       0"
"88949999";"3000   ";"10000";"A043056";"A008187";"GM0268";"2019SJ00";"       5"
"88950019";"3000   ";"10000";"A043056";"A008187";"GM1930";"2019SJ00";"       0"
"88950039";"3000   ";"10000";"A043056";"A008187";"GM1970";"2019SJ00";"       0"
"88950059";"3000   ";"10000";"A043056";"A008187";"GM1695";"2019SJ00";"       0"
"88950079";"3000   ";"10000";"A043056";"A008187";"GM1699";"2019SJ00";"       0"
"88950099";"3000   ";"10000";"A043056";"A008187";"GM0529";"2019SJ00";""
"88950119";"3000   ";"10000";"A043056";"A008187";"GM0171";"2019SJ00";"       0"
"88950139";"3000   ";"10000";"A043056";"A008187";"GM0575";"2019SJ00";"       0"
"88950159";"3000   ";"10000";"A043056";"A008187";"GM0576";"2019SJ00";""
"88950179";"3000   ";"10000";"A043056";"A008187";"GM0577";"2019SJ00";""
"88950199";"3000   ";"10000";"A043056";"A008187";"GM0820";"2019SJ00";"       0"
"88950219";"3000   ";"10000";"A043056";"A008187";"GM0302";"2019SJ00";"       0"
"88950239";"3000   ";"10000";"A043056";"A008187";"GM0951";"2019SJ00";""
"88950259";"3000   ";"10000";"A043056";"A008187";"GM0429";"2019SJ00";""
"88950279";"3000   ";"10000";"A043056";"A008187";"GM0579";"2019SJ00";"       1"
"88950299";"3000   ";"10000";"A043056";"A008187";"GM0823";"2019SJ00";"       0"
"88950319";"3000   ";"10000";"A043056";"A008187";"GM0824";"2019SJ00";"       0"
"88950339";"3000   ";"10000";"A043056";"A008187";"GM1895";"2019SJ00";"       0"
"88950359";"3000   ";"10000";"A043056";"A008187";"GM0269";"2019SJ00";"       0"
"88950379";"3000   ";"10000";"A043056";"A008187";"GM0173";"2019SJ00";"       0"
"88950399";"3000   ";"10000";"A043056";"A008187";"GM0174";"2019SJ00";""
"88950419";"3000   ";"10000";"A043056";"A008187";"GM1773";"2019SJ00";"       0"
"88950439";"3000   ";"10000";"A043056";"A008187";"GM0175";"2019SJ00";"       0"
"88950459";"3000   ";"10000";"A043056";"A008187";"GM0881";"2019SJ00";""
"88950479";"3000   ";"10000";"A043056";"A008187";"GM1586";"2019SJ00";"       0"
"88950499";"3000   ";"10000";"A043056";"A008187";"GM0692";"2019SJ00";""
"88950519";"3000   ";"10000";"A043056";"A008187";"GM0826";"2019SJ00";"       0"
"88950539";"3000   ";"10000";"A043056";"A008187";"GM0580";"2019SJ00";""
"88950559";"3000   ";"10000";"A043056";"A008187";"GM0085";"2019SJ00";"       0"
"88950579";"3000   ";"10000";"A043056";"A008187";"GM0431";"2019SJ00";"       0"
"88950599";"3000   ";"10000";"A043056";"A008187";"GM0176";"2019SJ00";""
"88950619";"3000   ";"10000";"A043056";"A008187";"GM0432";"2019SJ00";"       0"
"88950639";"3000   ";"10000";"A043056";"A008187";"GM0086";"2019SJ00";"       0"
"88950659";"3000   ";"10000";"A043056";"A008187";"GM0828";"2019SJ00";"       0"
"88950679";"3000   ";"10000";"A043056";"A008187";"GM0584";"2019SJ00";""
"88950699";"3000   ";"10000";"A043056";"A008187";"GM1509";"2019SJ00";"       0"
"88950719";"3000   ";"10000";"A043056";"A008187";"GM0437";"2019SJ00";"       0"
"88950739";"3000   ";"10000";"A043056";"A008187";"GM0644";"2019SJ00";""
"88950759";"3000   ";"10000";"A043056";"A008187";"GM0589";"2019SJ00";"       0"
"88950779";"3000   ";"10000";"A043056";"A008187";"GM1734";"2019SJ00";"       0"
"88950799";"3000   ";"10000";"A043056";"A008187";"GM0590";"2019SJ00";"       0"
"88950819";"3000   ";"10000";"A043056";"A008187";"GM1894";"2019SJ00";"       0"
"88950839";"3000   ";"10000";"A043056";"A008187";"GM0765";"2019SJ00";"       0"
"88950859";"3000   ";"10000";"A043056";"A008187";"GM0594";"2019SJ00";""
"88950879";"3000   ";"10000";"A043056";"A008187";"GM1926";"2019SJ00";"       0"
"88950899";"3000   ";"10000";"A043056";"A008187";"GM0439";"2019SJ00";"       0"
"88950919";"3000   ";"10000";"A043056";"A008187";"GM0273";"2019SJ00";"       0"
"88950939";"3000   ";"10000";"A043056";"A008187";"GM0177";"2019SJ00";"       0"
"88950959";"3000   ";"10000";"A043056";"A008187";"GM0835";"2019SJ00";""
"88950979";"3000   ";"10000";"A043056";"A008187";"GM0595";"2019SJ00";""
"88950999";"3000   ";"10000";"A043056";"A008187";"GM1661";"2019SJ00";""
"88951019";"3000   ";"10000";"A043056";"A008187";"GM0703";"2019SJ00";"       0"
"88951039";"3000   ";"10000";"A043056";"A008187";"GM0274";"2019SJ00";"       0"
"88951059";"3000   ";"10000";"A043056";"A008187";"GM0339";"2019SJ00";"       0"
"88951079";"3000   ";"10000";"A043056";"A008187";"GM1667";"2019SJ00";"       0"
"88951099";"3000   ";"10000";"A043056";"A008187";"GM0275";"2019SJ00";"       0"
"88951119";"3000   ";"10000";"A043056";"A008187";"GM0340";"2019SJ00";"       0"
"88951139";"3000   ";"10000";"A043056";"A008187";"GM0597";"2019SJ00";"       0"
"88951159";"3000   ";"10000";"A043056";"A008187";"GM0602";"2019SJ00";""
"88951179";"3000   ";"10000";"A043056";"A008187";"GM0196";"2019SJ00";""
"88951199";"3000   ";"10000";"A043056";"A008187";"GM1672";"2019SJ00";""
"88951219";"3000   ";"10000";"A043056";"A008187";"GM0178";"2019SJ00";""
"88951239";"3000   ";"10000";"A043056";"A008187";"GM1742";"2019SJ00";"       0"
"88951259";"3000   ";"10000";"A043056";"A008187";"GM0603";"2019SJ00";"       1"
"88951279";"3000   ";"10000";"A043056";"A008187";"GM1669";"2019SJ00";"       0"
"88951299";"3000   ";"10000";"A043056";"A008187";"GM0957";"2019SJ00";"       0"
"88951319";"3000   ";"10000";"A043056";"A008187";"GM1670";"2019SJ00";""
"88951339";"3000   ";"10000";"A043056";"A008187";"GM0736";"2019SJ00";"       0"
"88951359";"3000   ";"10000";"A043056";"A008187";"GM1674";"2019SJ00";"       0"
"88951379";"3000   ";"10000";"A043056";"A008187";"GM0599";"2019SJ00";"      12"
"88951399";"3000   ";"10000";"A043056";"A008187";"GM0600";"2019SJ00";""
"88951419";"3000   ";"10000";"A043056";"A008187";"GM0277";"2019SJ00";"       0"
"88951439";"3000   ";"10000";"A043056";"A008187";"GM0840";"2019SJ00";"       0"
"88951459";"3000   ";"10000";"A043056";"A008187";"GM0278";"2019SJ00";""
"88951479";"3000   ";"10000";"A043056";"A008187";"GM0704";"2019SJ00";""
"88951499";"3000   ";"10000";"A043056";"A008187";"GM0604";"2019SJ00";""
"88951519";"3000   ";"10000";"A043056";"A008187";"GM0441";"2019SJ00";"       0"
"88951539";"3000   ";"10000";"A043056";"A008187";"GM0039";"2019SJ00";""
"88951559";"3000   ";"10000";"A043056";"A008187";"GM0458";"2019SJ00";""
"88951579";"3000   ";"10000";"A043056";"A008187";"GM0279";"2019SJ00";"       0"
"88951599";"3000   ";"10000";"A043056";"A008187";"GM0606";"2019SJ00";"       0"
"88951619";"3000   ";"10000";"A043056";"A008187";"GM0088";"2019SJ00";"       0"
"88951639";"3000   ";"10000";"A043056";"A008187";"GM0844";"2019SJ00";""
"88951659";"3000   ";"10000";"A043056";"A008187";"GM0962";"2019SJ00";""
"88951679";"3000   ";"10000";"A043056";"A008187";"GM0607";"2019SJ00";""
"88951699";"3000   ";"10000";"A043056";"A008187";"GM0608";"2019SJ00";""
"88951719";"3000   ";"10000";"A043056";"A008187";"GM0444";"2019SJ00";""
"88951739";"3000   ";"10000";"A043056";"A008187";"GM1676";"2019SJ00";"       0"
"88951759";"3000   ";"10000";"A043056";"A008187";"GM0964";"2019SJ00";""
"88951779";"3000   ";"10000";"A043056";"A008187";"GM0965";"2019SJ00";"       0"
"88951799";"3000   ";"10000";"A043056";"A008187";"GM1702";"2019SJ00";"       0"
"88951819";"3000   ";"10000";"A043056";"A008187";"GM0845";"2019SJ00";"       0"
"88951839";"3000   ";"10000";"A043056";"A008187";"GM0846";"2019SJ00";""
"88951859";"3000   ";"10000";"A043056";"A008187";"GM0968";"2019SJ00";""
"88951879";"3000   ";"10000";"A043056";"A008187";"GM1883";"2019SJ00";"       0"
"88951899";"3000   ";"10000";"A043056";"A008187";"GM0051";"2019SJ00";""
"88951919";"3000   ";"10000";"A043056";"A008187";"GM0610";"2019SJ00";"       0"
"88951939";"3000   ";"10000";"A043056";"A008187";"GM0040";"2019SJ00";""
"88951959";"3000   ";"10000";"A043056";"A008187";"GM1714";"2019SJ00";"       0"
"88951979";"3000   ";"10000";"A043056";"A008187";"GM1698";"2019SJ00";""
"88951999";"3000   ";"10000";"A043056";"A008187";"GM0090";"2019SJ00";"       0"
"88952019";"3000   ";"10000";"A043056";"A008187";"GM0091";"2019SJ00";""
"88952039";"3000   ";"10000";"A043056";"A008187";"GM0342";"2019SJ00";"       0"
"88952059";"3000   ";"10000";"A043056";"A008187";"GM0847";"2019SJ00";"       0"
"88952079";"3000   ";"10000";"A043056";"A008187";"GM0848";"2019SJ00";"       0"
"88952099";"3000   ";"10000";"A043056";"A008187";"GM0612";"2019SJ00";""
"88952119";"3000   ";"10000";"A043056";"A008187";"GM0179";"2019SJ00";""
"88952139";"3000   ";"10000";"A043056";"A008187";"GM0037";"2019SJ00";"       0"
"88952159";"3000   ";"10000";"A043056";"A008187";"GM0180";"2019SJ00";"       0"
"88952179";"3000   ";"10000";"A043056";"A008187";"GM0532";"2019SJ00";"       0"
"88952199";"3000   ";"10000";"A043056";"A008187";"GM0851";"2019SJ00";"       0"
"88952219";"3000   ";"10000";"A043056";"A008187";"GM0280";"2019SJ00";""
"88952239";"3000   ";"10000";"A043056";"A008187";"GM0181";"2019SJ00";""
"88952259";"3000   ";"10000";"A043056";"A008187";"GM1708";"2019SJ00";"       0"
"88952279";"3000   ";"10000";"A043056";"A008187";"GM0971";"2019SJ00";"       0"
"88952299";"3000   ";"10000";"A043056";"A008187";"GM1904";"2019SJ00";"       0"
"88952319";"3000   ";"10000";"A043056";"A008187";"GM0617";"2019SJ00";""
"88952339";"3000   ";"10000";"A043056";"A008187";"GM1900";"2019SJ00";"       1"
"88952359";"3000   ";"10000";"A043056";"A008187";"GM0974";"2019SJ00";""
"88952379";"3000   ";"10000";"A043056";"A008187";"GM0975";"2019SJ00";""
"88952399";"3000   ";"10000";"A043056";"A008187";"GM0976";"2019SJ00";""
"88952419";"3000   ";"10000";"A043056";"A008187";"GM0715";"2019SJ00";"       0"
"88952439";"3000   ";"10000";"A043056";"A008187";"GM0093";"2019SJ00";"       0"
"88952459";"3000   ";"10000";"A043056";"A008187";"GM0448";"2019SJ00";"       0"
"88952479";"3000   ";"10000";"A043056";"A008187";"GM1525";"2019SJ00";"       0"
"88952499";"3000   ";"10000";"A043056";"A008187";"GM0716";"2019SJ00";"       0"
"88952519";"3000   ";"10000";"A043056";"A008187";"GM0977";"2019SJ00";""
"88952539";"3000   ";"10000";"A043056";"A008187";"GM0281";"2019SJ00";"       0"
"88952559";"3000   ";"10000";"A043056";"A008187";"GM0855";"2019SJ00";"       0"
"88952579";"3000   ";"10000";"A043056";"A008187";"GM0183";"2019SJ00";"       0"
"88952599";"3000   ";"10000";"A043056";"A008187";"GM1700";"2019SJ00";"       0"
"88952619";"3000   ";"10000";"A043056";"A008187";"GM1730";"2019SJ00";"       0"
"88952639";"3000   ";"10000";"A043056";"A008187";"GM0737";"2019SJ00";"       0"
"88952659";"3000   ";"10000";"A043056";"A008187";"GM0282";"2019SJ00";""
"88952679";"3000   ";"10000";"A043056";"A008187";"GM0856";"2019SJ00";"       0"
"88952699";"3000   ";"10000";"A043056";"A008187";"GM0450";"2019SJ00";"       0"
"88952719";"3000   ";"10000";"A043056";"A008187";"GM0451";"2019SJ00";"       0"
"88952739";"3000   ";"10000";"A043056";"A008187";"GM0184";"2019SJ00";"       0"
"88952759";"3000   ";"10000";"A043056";"A008187";"GM0344";"2019SJ00";"       6"
"88952779";"3000   ";"10000";"A043056";"A008187";"GM1581";"2019SJ00";"       0"
"88952799";"3000   ";"10000";"A043056";"A008187";"GM0981";"2019SJ00";"       0"
"88952819";"3000   ";"10000";"A043056";"A008187";"GM0283";"2019SJ00";""
"88952839";"3000   ";"10000";"A043056";"A008187";"GM0619";"2019SJ00";""
"88952859";"3000   ";"10000";"A043056";"A008187";"GM0994";"2019SJ00";"       0"
"88952879";"3000   ";"10000";"A043056";"A008187";"GM0858";"2019SJ00";"       0"
"88952899";"3000   ";"10000";"A043056";"A008187";"GM0047";"2019SJ00";"       0"
"88952919";"3000   ";"10000";"A043056";"A008187";"GM0345";"2019SJ00";"       0"
"88952939";"3000   ";"10000";"A043056";"A008187";"GM0717";"2019SJ00";"       0"
"88952959";"3000   ";"10000";"A043056";"A008187";"GM0860";"2019SJ00";""
"88952979";"3000   ";"10000";"A043056";"A008187";"GM0861";"2019SJ00";"       0"
"88952999";"3000   ";"10000";"A043056";"A008187";"GM0453";"2019SJ00";"       0"
"88953019";"3000   ";"10000";"A043056";"A008187";"GM0454";"2019SJ00";""
"88953039";"3000   ";"10000";"A043056";"A008187";"GM0983";"2019SJ00";"       0"
"88953059";"3000   ";"10000";"A043056";"A008187";"GM0984";"2019SJ00";"       0"
"88953079";"3000   ";"10000";"A043056";"A008187";"GM0620";"2019SJ00";""
"88953099";"3000   ";"10000";"A043056";"A008187";"GM1961";"2019SJ00";"       0"
"88953119";"3000   ";"10000";"A043056";"A008187";"GM0622";"2019SJ00";"       0"
"88953139";"3000   ";"10000";"A043056";"A008187";"GM0048";"2019SJ00";""
"88953159";"3000   ";"10000";"A043056";"A008187";"GM0347";"2019SJ00";""
"88953179";"3000   ";"10000";"A043056";"A008187";"GM0096";"2019SJ00";"       0"
"88953199";"3000   ";"10000";"A043056";"A008187";"GM0718";"2019SJ00";"       0"
"88953219";"3000   ";"10000";"A043056";"A008187";"GM0623";"2019SJ00";""
"88953239";"3000   ";"10000";"A043056";"A008187";"GM0986";"2019SJ00";"       0"
"88953259";"3000   ";"10000";"A043056";"A008187";"GM0624";"2019SJ00";""
"88953279";"3000   ";"10000";"A043056";"A008187";"GM0625";"2019SJ00";""
"88953299";"3000   ";"10000";"A043056";"A008187";"GM0626";"2019SJ00";"       0"
"88953319";"3000   ";"10000";"A043056";"A008187";"GM0285";"2019SJ00";"       0"
"88953339";"3000   ";"10000";"A043056";"A008187";"GM0286";"2019SJ00";""
"88953359";"3000   ";"10000";"A043056";"A008187";"GM0186";"2019SJ00";""
"88953379";"3000   ";"10000";"A043056";"A008187";"GM0865";"2019SJ00";"       0"
"88953399";"3000   ";"10000";"A043056";"A008187";"GM1949";"2019SJ00";"       0"
"88953419";"3000   ";"10000";"A043056";"A008187";"GM0866";"2019SJ00";"       0"
"88953439";"3000   ";"10000";"A043056";"A008187";"GM0867";"2019SJ00";"       0"
"88953459";"3000   ";"10000";"A043056";"A008187";"GM0627";"2019SJ00";"       0"
"88953479";"3000   ";"10000";"A043056";"A008187";"GM0289";"2019SJ00";"       0"
"88953499";"3000   ";"10000";"A043056";"A008187";"GM0628";"2019SJ00";""
"88953519";"3000   ";"10000";"A043056";"A008187";"GM0291";"2019SJ00";""
"88953539";"3000   ";"10000";"A043056";"A008187";"GM0629";"2019SJ00";"       0"
"88953559";"3000   ";"10000";"A043056";"A008187";"GM0630";"2019SJ00";""
"88953579";"3000   ";"10000";"A043056";"A008187";"GM0852";"2019SJ00";"       0"
"88953599";"3000   ";"10000";"A043056";"A008187";"GM0188";"2019SJ00";""
"88953619";"3000   ";"10000";"A043056";"A008187";"GM0988";"2019SJ00";"       0"
"88953639";"3000   ";"10000";"A043056";"A008187";"GM0457";"2019SJ00";"       0"
"88953659";"3000   ";"10000";"A043056";"A008187";"GM0292";"2019SJ00";""
"88953679";"3000   ";"10000";"A043056";"A008187";"GM0870";"2019SJ00";""
"88953699";"3000   ";"10000";"A043056";"A008187";"GM0459";"2019SJ00";""
"88953719";"3000   ";"10000";"A043056";"A008187";"GM1960";"2019SJ00";"       0"
"88953739";"3000   ";"10000";"A043056";"A008187";"GM0668";"2019SJ00";"       0"
"88953759";"3000   ";"10000";"A043056";"A008187";"GM0558";"2019SJ00";""
"88953779";"3000   ";"10000";"A043056";"A008187";"GM1969";"2019SJ00";"       0"
"88953799";"3000   ";"10000";"A043056";"A008187";"GM1701";"2019SJ00";"       0"
"88953819";"3000   ";"10000";"A043056";"A008187";"GM0293";"2019SJ00";"       0"
"88953839";"3000   ";"10000";"A043056";"A008187";"GM1950";"2019SJ00";"       0"
"88953859";"3000   ";"10000";"A043056";"A008187";"GM1783";"2019SJ00";"       0"
"88953879";"3000   ";"10000";"A043056";"A008187";"GM0098";"2019SJ00";"       0"
"88953899";"3000   ";"10000";"A043056";"A008187";"GM0614";"2019SJ00";"       0"
"88953919";"3000   ";"10000";"A043056";"A008187";"GM0189";"2019SJ00";"       0"
"88953939";"3000   ";"10000";"A043056";"A008187";"GM0462";"2019SJ00";""
"88953959";"3000   ";"10000";"A043056";"A008187";"GM0463";"2019SJ00";""
"88953979";"3000   ";"10000";"A043056";"A008187";"GM0296";"2019SJ00";"       0"
"88953999";"3000   ";"10000";"A043056";"A008187";"GM1696";"2019SJ00";"       0"
"88954019";"3000   ";"10000";"A043056";"A008187";"GM0190";"2019SJ00";""
"88954039";"3000   ";"10000";"A043056";"A008187";"GM0352";"2019SJ00";"       0"
"88954059";"3000   ";"10000";"A043056";"A008187";"GM0052";"2019SJ00";""
"88954079";"3000   ";"10000";"A043056";"A008187";"GM0053";"2019SJ00";""
"88954099";"3000   ";"10000";"A043056";"A008187";"GM0294";"2019SJ00";"       0"
"88954119";"3000   ";"10000";"A043056";"A008187";"GM0295";"2019SJ00";""
"88954139";"3000   ";"10000";"A043056";"A008187";"GM0873";"2019SJ00";"       0"
"88954159";"3000   ";"10000";"A043056";"A008187";"GM0632";"2019SJ00";"       0"
"88954179";"3000   ";"10000";"A043056";"A008187";"GM0466";"2019SJ00";""
"88954199";"3000   ";"10000";"A043056";"A008187";"GM1690";"2019SJ00";"       0"
"88954219";"3000   ";"10000";"A043056";"A008187";"GM0880";"2019SJ00";"       0"
"88954239";"3000   ";"10000";"A043056";"A008187";"GM0351";"2019SJ00";"       0"
"88954259";"3000   ";"10000";"A043056";"A008187";"GM0874";"2019SJ00";""
"88954279";"3000   ";"10000";"A043056";"A008187";"GM0710";"2019SJ00";""
"88954299";"3000   ";"10000";"A043056";"A008187";"GM0683";"2019SJ00";""
"88954319";"3000   ";"10000";"A043056";"A008187";"GM0479";"2019SJ00";"       1"
"88954339";"3000   ";"10000";"A043056";"A008187";"GM0297";"2019SJ00";"       0"
"88954359";"3000   ";"10000";"A043056";"A008187";"GM0473";"2019SJ00";"       0"
"88954379";"3000   ";"10000";"A043056";"A008187";"GM0707";"2019SJ00";""
"88954399";"3000   ";"10000";"A043056";"A008187";"GM0478";"2019SJ00";""
"88954419";"3000   ";"10000";"A043056";"A008187";"GM0050";"2019SJ00";"       1"
"88954439";"3000   ";"10000";"A043056";"A008187";"GM0355";"2019SJ00";"       0"
"88954459";"3000   ";"10000";"A043056";"A008187";"GM0298";"2019SJ00";""
"88954479";"3000   ";"10000";"A043056";"A008187";"GM0299";"2019SJ00";"       0"
"88954499";"3000   ";"10000";"A043056";"A008187";"GM1666";"2019SJ00";""
"88954519";"3000   ";"10000";"A043056";"A008187";"GM0476";"2019SJ00";""
"88954539";"3000   ";"10000";"A043056";"A008187";"GM0637";"2019SJ00";"       1"
"88954559";"3000   ";"10000";"A043056";"A008187";"GM0638";"2019SJ00";"       0"
"88954579";"3000   ";"10000";"A043056";"A008187";"GM0056";"2019SJ00";""
"88954599";"3000   ";"10000";"A043056";"A008187";"GM1892";"2019SJ00";"       0"
"88954619";"3000   ";"10000";"A043056";"A008187";"GM0879";"2019SJ00";"       0"
"88954639";"3000   ";"10000";"A043056";"A008187";"GM0301";"2019SJ00";"       0"
"88954659";"3000   ";"10000";"A043056";"A008187";"GM1896";"2019SJ00";"       0"
"88954679";"3000   ";"10000";"A043056";"A008187";"GM0192";"2019SJ00";""
"88954699";"3000   ";"10000";"A043056";"A008187";"GM0642";"2019SJ00";"       0"
"88954719";"3000   ";"10000";"A043056";"A008187";"GM0193";"2019SJ00";"       0"
"88954739";"3000   ";"10000";"A043056";"A008187";"GM0000";"2019SJ00";"       4"
"88956879";"3000   ";"10000";"A043056";"2012659";"GM1680";"2019SJ00";"       0"
"88956899";"3000   ";"10000";"A043056";"2012659";"GM0738";"2019SJ00";""
"88956919";"3000   ";"10000";"A043056";"2012659";"GM0358";"2019SJ00";"       0"
